COMMUNE;DEPT;CODE POSTAL;LAT;LON
Armoy;74;74200;46.352;6.512
Arthaz-Pont-Notre-Dame;74;74380;46.161;6.269
Ayse;74;74130;46.087;6.446
Ballaison;74;74140;46.293;6.344
La Balme-de-Sillingy;74;74330;45.97;6.045
La Balme-de-Thuy;74;74230;45.91;6.286
Bassy;74;74910;45.991;5.828
La Baume;74;74430;46.284;6.609
Beaumont;74;74160;46.098;6.121
Bellevaux;74;74470;46.228;6.553
Bernex;74;74500;46.357;6.699
Le Biot;74;74430;46.273;6.64
Bloye;74;74150;45.82;5.95
Bluffy;74;74290;45.866;6.222
Boëge;74;74420;46.219;6.385
Bogève;74;74250;46.194;6.439
Bonne;74;74380;46.172;6.319
Bonnevaux;74;74360;46.295;6.666
Bonneville;74;74130;46.074;6.409
Bons-en-Chablais;74;74890;46.263;6.361
Bossey;74;74160;46.15;6.173
Le Bouchet-Mont-Charvin;74;74230;45.805;6.384
Boussy;74;74150;45.851;5.984
Brenthonne;74;74890;46.269;6.394
Brizon;74;74130;46.035;6.434
Burdignin;74;74420;46.232;6.426
Cercier;74;74350;46.022;6.048
Cernex;74;74350;46.062;6.039
Cervens;74;74550;46.281;6.448
Chainaz-les-Frasses;74;74540;45.778;5.99
Challonges;74;74910;46.022;5.827
Chamonix-Mont-Blanc;74;74400;45.931;6.924
Champanges;74;74500;46.372;6.554
La Chapelle-d'Abondance;74;74360;46.301;6.793
La Chapelle-Rambaud;74;74800;46.073;6.239
La Chapelle-Saint-Maurice;74;74410;45.772;6.154
Chapeiry;74;74540;45.839;6.039
Charvonnex;74;74370;45.982;6.158
Châtel;74;74390;46.249;6.817
Châtillon-sur-Cluses;74;74300;46.089;6.578
Chaumont;74;74270;46.045;5.945
Chavannaz;74;74270;46.05;6.016
Chavanod;74;74650;45.884;6.05
Chêne-en-Semine;74;74270;46.05;5.859
Chênex;74;74520;46.103;5.991
Chens-sur-Léman;74;74140;46.31;6.268
Chessenaz;74;74270;46.041;5.906
Chevaline;74;74210;45.73;6.208
Chevenoz;74;74500;46.333;6.641
Chevrier;74;74520;46.112;5.911
Chilly;74;74270;45.989;5.957
Choisy;74;74330;45.997;6.054
Clarafond-Arcine;74;74270;46.075;5.896
Clermont;74;74270;45.973;5.909
Les Clefs;74;74230;45.845;6.327
La Clusaz;74;74220;45.9;6.46
Cluses;74;74300;46.063;6.579
Collonges-sous-Salève;74;74160;46.136;6.161
Combloux;74;74920;45.891;6.637
Les Contamines-Montjoie;74;74170;45.789;6.732
Contamine-Sarzin;74;74270;46.022;5.982
Contamine-sur-Arve;74;74130;46.134;6.339
Copponex;74;74350;46.044;6.07
Cordon;74;74700;45.909;6.569
Cornier;74;74800;46.09;6.292
La Côte-d'Arbroz;74;74110;46.181;6.631
Cranves-Sales;74;74380;46.197;6.304
Crempigny-Bonneguête;74;74150;45.947;5.903
Cruseilles;74;74350;46.036;6.115
Cusy;74;74540;45.758;6.033
Cuvat;74;74350;45.977;6.109
Demi-Quartier;74;74120;45.874;6.633
Desingy;74;74270;46.0;5.888
Dingy-en-Vuache;74;74520;46.089;5.95
Dingy-Saint-Clair;74;74230;45.929;6.25
Domancy;74;74700;45.907;6.664
Doussard;74;74210;45.771;6.222
Douvaine;74;74140;46.306;6.299
Draillant;74;74550;46.296;6.473
Droisy;74;74270;45.962;5.881
Duingt;74;74410;45.82;6.195
Éloise;74;1200;46.084;5.847
Entrevernes;74;74410;45.776;6.181
Epagny Metz-Tessy;74;74370;45.944;6.082
Essert-Romand;74;74110;46.202;6.66
Etaux;74;74800;46.061;6.27
Étercy;74;74150;45.892;6.008
Étrembières;74;74100;46.17;6.208
Évian-les-Bains;74;74500;46.392;6.586
Excenevex;74;74140;46.347;6.341
Faucigny;74;74130;46.116;6.369
Faverges-Seythenex;74;74210;45.749;6.285
Feigères;74;74160;46.11;6.073
Fessy;74;74890;46.271;6.424
Féternes;74;74500;46.349;6.565
Fillinges;74;74250;46.166;6.35
La Forclaz;74;74200;46.318;6.616
Franclens;74;74910;46.044;5.824
Frangy;74;74270;46.023;5.923
Gaillard;74;74240;46.182;6.207
Les Gets;74;74260;46.154;6.66
Giez;74;74210;45.738;6.246
Le Grand-Bornand;74;74450;45.956;6.476
Groisy;74;74570;46.018;6.175
Gruffy;74;74540;45.783;6.063
Habère-Lullin;74;74420;46.233;6.462
Habère-Poche;74;74420;46.256;6.473
Hauteville-sur-Fier;74;74150;45.905;5.978
Héry-sur-Alby;74;74540;45.792;6.011
Les Houches;74;74310;45.897;6.8
Jonzier-Épagny;74;74520;46.077;5.989
Juvigny;74;74100;46.216;6.29
Larringes;74;74500;46.37;6.588
Lathuile;74;74210;45.773;6.196
Leschaux;74;74320;45.775;6.118
Loisin;74;74140;46.28;6.304
Lornay;74;74150;45.911;5.89
Lovagny;74;74330;45.904;6.034
Lucinges;74;74380;46.194;6.33
Lugrin;74;74500;46.393;6.674
Lullin;74;74470;46.279;6.51
Lully;74;74890;46.293;6.409
Lyaud;74;74200;46.334;6.52
Machilly;74;74140;46.256;6.323
Magland;74;74300;46.001;6.634
Manigod;74;74230;45.85;6.401
Marcellaz-Albanais;74;74150;45.871;6.0
Marcellaz;74;74250;46.145;6.358
Margencel;74;74200;46.332;6.422
Marignier;74;74970;46.095;6.494
Marigny-Saint-Marcel;74;74150;45.83;5.984
Marin;74;74200;46.374;6.524
Val de Chaise;74;74210;45.765;6.351
Marlioz;74;74270;46.027;6.008
Marnaz;74;74460;46.052;6.522
Massingy;74;74150;45.827;5.916
Massongy;74;74140;46.323;6.326
Maxilly-sur-Léman;74;74500;46.394;6.634
Megève;74;74120;45.84;6.624
Mégevette;74;74490;46.208;6.513
Meillerie;74;74500;46.401;6.732
Menthon-Saint-Bernard;74;74290;45.865;6.194
Menthonnex-en-Bornes;74;74350;46.06;6.18
Menthonnex-sous-Clermont;74;74270;45.962;5.936
Mésigny;74;74330;45.986;6.006
Messery;74;74140;46.346;6.299
Mieussy;74;74440;46.145;6.534
Minzier;74;74270;46.055;5.991
Monnetier-Mornex;74;74560;46.153;6.212
Montagny-les-Lanches;74;74600;45.859;6.047
Montriond;74;74110;46.207;6.744
Mont-Saxonnex;74;74130;46.035;6.48
Morillon;74;74440;46.063;6.673
Morzine;74;74110;46.173;6.742
Moye;74;74150;45.871;5.895
La Muraz;74;74560;46.119;6.196
Mûres;74;74540;45.806;6.039
Musièges;74;74270;46.014;5.956
Nancy-sur-Cluses;74;74300;46.024;6.574
Nangy;74;74380;46.15;6.306
Nâves-Parmelan;74;74370;45.932;6.197
Nernier;74;74140;46.362;6.305
Neuvecelle;74;74500;46.392;6.609
Neydens;74;74160;46.118;6.104
Nonglard;74;74330;45.923;6.027
Novel;74;74500;46.361;6.764
Onnion;74;74490;46.182;6.499
Orcier;74;74550;46.313;6.501
Passy;74;74190;45.955;6.741
Peillonnex;74;74250;46.132;6.382
Perrignier;74;74550;46.306;6.436
Pers-Jussy;74;74930;46.102;6.258
Glières-Val-de-Borne;74;74130;45.997;6.391
Poisy;74;74330;45.919;6.063
Praz-sur-Arly;74;74120;45.827;6.58
Présilly;74;74160;46.085;6.091
Publier;74;74500;46.39;6.542
Quintal;74;74600;45.833;6.091
Reignier-Ésery;74;74930;46.135;6.261
Le Reposoir;74;74950;45.997;6.526
Reyvroz;74;74200;46.324;6.562
La Rivière-Enverse;74;74440;46.09;6.633
La Roche-sur-Foron;74;74800;46.043;6.301
Rumilly;74;74150;45.856;5.941
Saint-André-de-Boëge;74;74420;46.193;6.382
Saint-Blaise;74;74350;46.066;6.092
Saint-Cergues;74;74140;46.231;6.326
Saint-Eusèbe;74;74150;45.93;5.963
Saint-Eustache;74;74410;45.795;6.152
Saint-Félix;74;74540;45.808;5.977
Saint-Ferréol;74;74210;45.783;6.307
Saint-Germain-sur-Rhône;74;74910;46.07;5.826
Saint-Gervais-les-Bains;74;74170;45.857;6.74
Saint-Gingolph;74;74500;46.388;6.778
Saint-Jean-d'Aulps;74;74430;46.228;6.661
Saint-Jean-de-Sixt;74;74450;45.924;6.41
Saint-Jean-de-Tholome;74;74250;46.111;6.415
Saint-Jeoire;74;74490;46.139;6.465
Saint-Jorioz;74;74410;45.823;6.15
Saint-Julien-en-Genevois;74;74160;46.139;6.079
Saint-Laurent;74;74800;46.037;6.353
Saint-Paul-en-Chablais;74;74500;46.369;6.637
Saint-Pierre-en-Faucigny;74;74800;46.064;6.372
Saint-Sigismond;74;74300;46.075;6.616
Saint-Sixt;74;74800;46.042;6.323
Saint-Sylvestre;74;74540;45.84;6.013
Sales;74;74150;45.882;5.96
Sallanches;74;74700;45.947;6.607
Sallenôves;74;74270;46.003;5.991
Samoëns;74;74340;46.088;6.743
Le Sappey;74;74350;46.088;6.161
Savigny;74;74520;46.07;5.952
Saxel;74;74420;46.245;6.403
Scientrier;74;74930;46.12;6.318
Sciez;74;74140;46.325;6.381
Scionzier;74;74950;46.049;6.547
Serraval;74;74230;45.812;6.335
Servoz;74;74310;45.945;6.785
Sevrier;74;74320;45.856;6.138
Seyssel;74;74910;45.96;5.853
Seytroux;74;74430;46.24;6.603
Sillingy;74;74330;45.949;6.028
Sixt-Fer-à-Cheval;74;74740;46.054;6.812
Talloires-Montmin;74;74210;45.836;6.23
Taninges;74;74440;46.126;6.608
Thyez;74;74300;46.088;6.537
Thollon-les-Mémises;74;74500;46.383;6.729
Thônes;74;74230;45.885;6.32
Thonon-les-Bains;74;74200;46.37;6.482
Fillière;74;74370;45.992;6.288
Thusy;74;74150;45.95;5.964
La Tour;74;74250;46.134;6.432
Usinens;74;74910;46.014;5.851
Vacheresse;74;74360;46.323;6.707
Vailly;74;74470;46.294;6.553
Valleiry;74;74520;46.115;5.97
Vallières-sur-Fier;74;74150;45.905;5.942
Vallorcine;74;74660;46.026;6.901
Vanzy;74;74270;46.034;5.878
Vaulx;74;74150;45.926;5.999
Veigy-Foncenex;74;74140;46.27;6.268
Verchaix;74;74440;46.121;6.688
La Vernaz;74;74200;46.307;6.595
Vers;74;74160;46.088;6.025
Versonnex;74;74150;45.926;5.928
Vétraz-Monthoux;74;74100;46.181;6.263
Veyrier-du-Lac;74;74290;45.886;6.177
Villard;74;74420;46.212;6.45
Les Villards-sur-Thônes;74;74230;45.913;6.375
Villaz;74;74370;45.953;6.201
Ville-en-Sallaz;74;74250;46.145;6.423
Ville-la-Grand;74;74100;46.204;6.261
Villy-le-Bouveret;74;74350;46.044;6.159
Villy-le-Pelloux;74;74350;46.0;6.136
Vinzier;74;74500;46.345;6.61
Viry;74;74580;46.119;6.025
Viuz-la-Chiésaz;74;74540;45.811;6.076
Viuz-en-Sallaz;74;74250;46.164;6.407
Vougy;74;74130;46.067;6.485
Vovray-en-Bornes;74;74350;46.063;6.141
Vulbens;74;74520;46.11;5.936
Yvoire;74;74140;46.364;6.332
Paris;75;75000;;
Allouville-Bellefosse;76;76190;49.595;0.665
Alvimare;76;76640;49.607;0.632
Ambrumesnil;76;76550;49.858;0.984
Amfreville-la-Mi-Voie;76;76920;49.404;1.125
Amfreville-les-Champs;76;76560;49.698;0.826
Anceaumeville;76;76710;49.57;1.065
Ancourt;76;76370;49.909;1.179
Ancourteville-sur-Héricourt;76;76560;49.691;0.661
Ancretiéville-Saint-Victor;76;76760;49.654;0.968
Ancretteville-sur-Mer;76;76540;49.789;0.504
Angerville-Bailleul;76;76110;49.668;0.454
Angerville-la-Martel;76;76540;49.768;0.502
Angerville-l'Orcher;76;76280;49.587;0.293
Angiens;76;76740;49.834;0.799
Anglesqueville-la-Bras-Long;76;76740;49.778;0.783
Anglesqueville-l'Esneval;76;76280;49.63;0.235
Val-de-Saâne;76;76890;49.708;0.966
Anneville-sur-Scie;76;76590;49.839;1.093
Anneville-Ambourville;76;76480;49.45;0.892
Annouville-Vilmesnil;76;76110;49.68;0.432
Anquetierville;76;76490;49.536;0.633
Anvéville;76;76560;49.7;0.749
Ardouval;76;76680;49.741;1.273
Argueil;76;76780;49.546;1.526
Arques-la-Bataille;76;76880;49.882;1.137
Aubéguimont;76;76390;49.81;1.68
Aubermesnil-aux-Érables;76;76340;49.808;1.568
Aubermesnil-Beaumais;76;76550;49.848;1.121
Auberville-la-Manuel;76;76450;49.829;0.584
Auberville-la-Renault;76;76110;49.686;0.379
Val-de-Scie;76;76720;49.712;1.113
Aumale;76;76390;49.769;1.755
Auppegard;76;76730;49.831;1.031
Authieux-Ratiéville;76;76690;49.598;1.146
Les Authieux-sur-le-Port-Saint-Ouen;76;76520;49.339;1.133
Autigny;76;76740;49.796;0.854
Les Hauts-de-Caux;76;76190;49.655;0.728
Auvilliers;76;76270;49.758;1.575
Auzebosc;76;76190;49.601;0.734
Auzouville-l'Esneval;76;76760;49.633;0.884
Auzouville-sur-Ry;76;76116;49.437;1.31
Auzouville-sur-Saâne;76;76730;49.742;0.932
Avesnes-en-Bray;76;76220;49.473;1.676
Avesnes-en-Val;76;76630;49.918;1.408
Avremesnil;76;76730;49.85;0.933
Bacqueville-en-Caux;76;76730;49.796;1.01
Bailleul-Neuville;76;76660;49.81;1.422
Baillolet;76;76660;49.79;1.431
Bailly-en-Rivière;76;76630;49.908;1.35
Baons-le-Comte;76;76190;49.639;0.761
Bardouville;76;76480;49.434;0.923
Barentin;76;76360;49.545;0.957
Baromesnil;76;76260;49.985;1.413
Bazinval;76;76340;49.948;1.548
Beaubec-la-Rosière;76;76440;49.647;1.514
Beaumont-le-Hareng;76;76850;49.663;1.22
Beauval-en-Caux;76;76890;49.739;1.025
Beaurepaire;76;76280;49.658;0.218
Beaussault;76;76870;49.689;1.575
Beautot;76;76890;49.636;1.048
Beauvoir-en-Lyons;76;76220;49.484;1.583
Bec-de-Mortagne;76;76110;49.705;0.449
Belbeuf;76;76240;49.385;1.138
Bellencombre;76;76680;49.718;1.236
Bellengreville;76;76630;49.911;1.228
Belleville-en-Caux;76;76890;49.704;0.989
La Bellière;76;76440;49.605;1.603
Belmesnil;76;76590;49.768;1.05
Bénarville;76;76110;49.672;0.484
Bénesville;76;76560;49.752;0.828
Bénouville;76;76790;49.717;0.246
Bernières;76;76210;49.622;0.477
Bertheauville;76;76450;49.755;0.592
Bertreville;76;76450;49.767;0.58
Bertreville-Saint-Ouen;76;76590;49.812;1.043
Bertrimont;76;76890;49.67;0.998
Berville-en-Caux;76;76560;49.712;0.837
Berville-sur-Seine;76;76480;49.474;0.895
Beuzeville-la-Grenier;76;76210;49.592;0.421
Beuzeville-la-Guérard;76;76450;49.71;0.613
Beuzevillette;76;76210;49.575;0.548
Bézancourt;76;76220;49.435;1.614
Bierville;76;76750;49.536;1.274
Bihorel;76;76420;;
Biville-la-Baignarde;76;76890;49.722;1.048
Biville-la-Rivière;76;76730;49.776;0.92
Blacqueville;76;76190;49.557;0.848
Blainville-Crevon;76;76116;49.504;1.292
Blangy-sur-Bresle;76;76340;49.917;1.621
Bonsecours;76;76240;49.426;1.129
Blosseville;76;76460;49.852;0.802
Le Bocasse;76;76690;49.609;1.07
Bois-d'Ennebourg;76;76160;49.428;1.259
Bois-Guilbert;76;76750;49.54;1.414
Bois-Guillaume;76;76230;49.472;1.12
Bois-Héroult;76;76750;49.564;1.408
Bois-Himont;76;76190;49.581;0.691
Bois-l'Évêque;76;76160;49.452;1.256
Le Bois-Robert;76;76590;49.838;1.149
Boissay;76;76750;49.518;1.36
Bolbec;76;76210;49.576;0.484
Bolleville;76;76210;49.603;0.564
Boos;76;76520;49.381;1.203
Bordeaux-Saint-Clair;76;76790;49.698;0.242
Bornambusc;76;76110;49.626;0.353
Bosc-Bérenger;76;76680;49.635;1.254
Bosc-Bordel;76;76750;49.605;1.409
Bosc-Édeline;76;76750;49.574;1.43
Callengeville;76;76270;49.824;1.522
Bosc-Guérard-Saint-Adrien;76;76710;49.541;1.125
Bosc-Hyons;76;76220;49.452;1.65
Bosc-le-Hard;76;76850;49.622;1.186
Bosc-Mesnil;76;76680;49.669;1.348
Bosville;76;76450;49.763;0.684
Boudeville;76;76560;49.72;0.874
Bouelles;76;76270;49.722;1.492
La Bouille;76;76530;49.35;0.934
Bourdainville;76;76760;49.673;0.94
Le Bourg-Dun;76;76740;49.87;0.893
Bourville;76;76740;49.796;0.824
Bouville;76;76360;49.557;0.895
Brachy;76;76730;49.817;0.949
Bracquetuit;76;76850;49.665;1.17
Bradiancourt;76;76680;49.66;1.385
Brametot;76;76740;49.782;0.87
Bréauté;76;76110;49.626;0.404
Brémontier-Merval;76;76220;49.514;1.617
Bretteville-du-Grand-Caux;76;76110;49.665;0.386
Bretteville-Saint-Laurent;76;76560;49.766;0.869
Buchy;76;76750;49.59;1.351
Bully;76;76270;49.721;1.359
Bures-en-Bray;76;76660;49.779;1.335
Butot;76;76890;49.613;1.02
Cailleville;76;76460;49.836;0.736
Cailly;76;76690;49.586;1.23
Calleville-les-Deux-Églises;76;76890;49.704;1.022
Campneuseville;76;76340;49.862;1.663
Canehan;76;76260;49.98;1.343
Canouville;76;76450;49.806;0.598
Canteleu;76;76380;49.433;1.014
Canville-les-Deux-Églises;76;76560;49.774;0.836
Cany-Barville;76;76450;49.775;0.633
Carville-la-Folletière;76;76190;49.556;0.817
Carville-Pot-de-Fer;76;76560;49.719;0.723
Le Catelier;76;76590;49.757;1.157
Catenay;76;76116;49.511;1.327
Rives-en-Seine;76;76490;49.53;0.735
Caudebec-lès-Elbeuf;76;76320;49.282;1.026
Le Caule-Sainte-Beuve;76;76390;49.776;1.593
Cauville-sur-Mer;76;76930;49.594;0.145
Les Cent-Acres;76;76590;49.771;1.141
La Cerlangue;76;76430;49.488;0.416
La Chapelle-du-Bourgay;76;76590;49.822;1.146
La Chapelle-Saint-Ouen;76;76780;49.522;1.428
La Chapelle-sur-Dun;76;76740;49.858;0.846
La Chaussée;76;76590;49.818;1.118
Cideville;76;76570;49.612;0.888
Clais;76;76660;49.814;1.474
Clasville;76;76450;49.793;0.621
Claville-Motteville;76;76690;49.589;1.186
Cléon;76;76410;49.316;1.04
Clères;76;76690;49.591;1.103
Cleuville;76;76450;49.704;0.648
Cléville;76;76640;49.622;0.616
Cliponville;76;76640;49.674;0.658
Colleville;76;76400;49.752;0.457
Colmesnil-Manneville;76;76550;49.848;1.029
Compainville;76;76440;49.658;1.56
Conteville;76;76390;49.697;1.638
Contremoulins;76;76400;49.725;0.438
Cottévrard;76;76850;49.64;1.224
Crasville-la-Mallet;76;76450;49.805;0.717
Crasville-la-Rocquefort;76;76740;49.804;0.878
Criel-sur-Mer;76;76910;50.019;1.324
La Crique;76;76850;49.693;1.204
Criquebeuf-en-Caux;76;76111;49.74;0.333
Criquetot-le-Mauconduit;76;76540;49.79;0.562
Criquetot-l'Esneval;76;76280;49.637;0.267
Criquetot-sur-Longueville;76;76590;49.782;1.076
Criquetot-sur-Ouville;76;76760;49.672;0.85
Criquiers;76;76390;49.676;1.702
Critot;76;76680;49.615;1.244
Croisy-sur-Andelle;76;76780;49.46;1.407
Croixdalle;76;76660;49.803;1.369
Croix-Mare;76;76190;49.598;0.837
Cropus;76;76720;49.737;1.147
Crosville-sur-Scie;76;76590;49.819;1.082
Cuverville;76;76280;49.666;0.264
Cuverville-sur-Yères;76;76260;49.952;1.389
Cuy-Saint-Fiacre;76;76220;49.511;1.692
Dampierre-en-Bray;76;76220;49.535;1.663
Dampierre-Saint-Nicolas;76;76510;49.857;1.204
Dancourt;76;76340;49.901;1.539
Darnétal;76;76160;49.444;1.156
Daubeuf-Serville;76;76110;49.696;0.482
Dénestanville;76;76590;49.808;1.091
Déville-lès-Rouen;76;76250;49.466;1.051
Dieppe;76;76370;49.922;1.087
Doudeauville;76;76220;49.566;1.699
Doudeville;76;76560;49.73;0.787
Douvrend;76;76630;49.874;1.32
Drosay;76;76460;49.792;0.737
Duclair;76;76480;49.489;0.867
Écalles-Alix;76;76190;49.617;0.81
Écrainville;76;76110;49.646;0.313
Écretteville-lès-Baons;76;76190;49.63;0.672
Écretteville-sur-Mer;76;76540;49.791;0.486
Ectot-l'Auber;76;76760;49.655;0.93
Ectot-lès-Baons;76;76970;49.644;0.809
Elbeuf-en-Bray;76;76220;49.494;1.652
Elbeuf-sur-Andelle;76;76780;49.478;1.381
Elbeuf;76;76500;49.277;0.997
Életot;76;76540;49.79;0.458
Ellecourt;76;76390;49.801;1.728
Émanville;76;76570;49.622;0.962
Envermeu;76;76630;49.898;1.264
Envronville;76;76640;49.659;0.67
Épinay-sur-Duclair;76;76480;49.525;0.836
Épouville;76;76133;49.563;0.23
Épretot;76;76430;49.538;0.314
Épreville;76;76400;49.705;0.368
Ermenouville;76;76740;49.804;0.784
Ernemont-la-Villette;76;76220;49.455;1.712
Ernemont-sur-Buchy;76;76750;49.541;1.36
Esclavelles;76;76270;49.705;1.386
Eslettes;76;76710;49.548;1.046
Esteville;76;76690;49.609;1.216
Étaimpuis;76;76850;49.64;1.144
Étainhus;76;76430;49.567;0.309
Étalleville;76;76560;49.733;0.825
Étalondes;76;76260;50.033;1.39
Étoutteville;76;76190;49.672;0.783
Étretat;76;76790;49.705;0.205
Eu;76;76260;50.041;1.429
Fallencourt;76;76340;49.864;1.567
Terres-de-Caux;76;76640;49.657;0.585
Fécamp;76;76400;49.752;0.395
Ferrières-en-Bray;76;76220;49.486;1.758
La Ferté-Saint-Samson;76;76440;49.577;1.537
Fesques;76;76270;49.79;1.488
La Feuillie;76;76220;49.465;1.521
Flamanville;76;76970;49.631;0.832
Flamets-Frétils;76;76270;49.726;1.583
Flocques;76;76260;50.035;1.365
Fongueusemare;76;76280;49.675;0.309
Fontaine-en-Bray;76;76440;49.678;1.422
Fontaine-la-Mallet;76;76290;49.538;0.141
Fontaine-le-Bourg;76;76690;49.571;1.157
Fontaine-le-Dun;76;76740;49.814;0.846
Fontaine-sous-Préaux;76;76160;49.486;1.169
La Fontelaye;76;76890;49.694;0.944
Fontenay;76;76290;49.57;0.178
Forges-les-Eaux;76;76440;49.612;1.533
Foucarmont;76;76340;49.848;1.564
Foucart;76;76640;49.616;0.592
Fréauville;76;76660;49.825;1.417
La Frénaye;76;76170;49.521;0.574
Freneuse;76;76410;49.308;1.068
Fresles;76;76270;49.746;1.344
Fresnay-le-Long;76;76850;49.651;1.093
Fresne-le-Plan;76;76520;49.414;1.297
Fresnoy-Folny;76;76660;49.887;1.435
Fresquiennes;76;76570;49.562;1.012
Freulleville;76;76510;49.819;1.217
Saint Martin de l'If;76;76190;49.565;0.833
Frichemesnil;76;76690;49.62;1.132
Froberville;76;76400;49.715;0.336
Fry;76;76780;49.527;1.537
Fultot;76;76560;49.759;0.782
La Gaillarde;76;76740;49.838;0.864
Gaillefontaine;76;76870;49.657;1.627
Gainneville;76;76700;49.518;0.255
Gancourt-Saint-Étienne;76;76220;49.545;1.71
Ganzeville;76;76400;49.732;0.404
Gerponville;76;76540;49.748;0.564
Gerville;76;76790;49.698;0.328
Goderville;76;76110;49.644;0.355
Gommerville;76;76430;49.552;0.36
Gonfreville-Caillot;76;76110;49.652;0.44
Gonfreville-l'Orcher;76;76700;49.486;0.222
Gonnetot;76;76730;49.762;0.897
Gonneville-la-Mallet;76;76280;49.632;0.214
Gonneville-sur-Scie;76;76590;49.757;1.087
Gonzeville;76;76560;49.76;0.808
Goupillières;76;76570;49.584;0.983
Gournay-en-Bray;76;76220;49.48;1.718
Gouy;76;76520;49.358;1.143
Graimbouville;76;76430;49.582;0.334
Grainville-la-Teinturière;76;76450;49.745;0.643
Grainville-sur-Ry;76;76116;49.475;1.3
Grainville-Ymauville;76;76110;49.654;0.413
Grand-Camp;76;76170;49.552;0.601
Grand-Couronne;76;76530;49.348;1.005
Grandcourt;76;76660;49.917;1.485
Les Grandes-Ventes;76;76950;49.772;1.235
Le Grand-Quevilly;76;76120;49.409;1.04
Graval;76;76270;49.728;1.551
Grèges;76;76370;49.924;1.149
Grémonville;76;76970;49.662;0.829
Greuville;76;76810;49.807;0.91
Grigneuseville;76;76850;49.655;1.192
Gruchet-le-Valasse;76;76210;49.55;0.514
Gruchet-Saint-Siméon;76;76810;49.822;0.891
Grugny;76;76690;49.618;1.106
Grumesnil;76;76440;49.62;1.693
Guerville;76;76340;49.952;1.526
Gueures;76;76730;49.842;0.952
Gueutteville;76;76890;49.65;1.005
Gueutteville-les-Grès;76;76460;49.839;0.765
La Hallotière;76;76780;49.522;1.476
Le Hanouard;76;76450;49.723;0.655
Harcanville;76;76560;49.708;0.768
Harfleur;76;76700;49.514;0.197
Hattenville;76;76640;49.654;0.539
Haucourt;76;76440;49.644;1.672
Haudricourt;76;76390;49.733;1.697
Haussez;76;76440;49.588;1.679
Hautot-l'Auvray;76;76450;49.765;0.755
Hautot-le-Vatois;76;76190;49.646;0.703
Hautot-Saint-Sulpice;76;76190;49.679;0.738
Hautot-sur-Mer;76;76550;49.902;1.041
Hautot-sur-Seine;76;76113;49.363;0.978
Le Havre;76;76620;49.498;0.14
La Haye;76;76780;49.461;1.447
Héberville;76;76740;49.783;0.803
Hénouville;76;76840;49.475;0.951
Héricourt-en-Caux;76;76560;49.695;0.703
Hermanville;76;76730;49.821;0.987
Hermeville;76;76280;49.597;0.26
Le Héron;76;76780;49.492;1.405
Héronchelles;76;76750;49.538;1.382
Heugleville-sur-Scie;76;76720;49.735;1.1
Heuqueville;76;76280;49.618;0.152
Heurteauville;76;76940;49.453;0.802
Hodeng-au-Bosc;76;76340;49.872;1.698
Hodeng-Hodenger;76;76780;49.536;1.588
Houdetot;76;76740;49.817;0.806
Le Houlme;76;76770;49.511;1.037
Houppeville;76;76770;49.504;1.089
Houquetot;76;76110;49.605;0.388
La Houssaye-Béranger;76;76690;49.63;1.084
Hugleville-en-Caux;76;76570;49.624;0.99
Les Ifs;76;76630;49.889;1.397
Illois;76;76390;49.745;1.646
Imbleville;76;76890;49.714;0.943
